transaction_id,block,block_ts,from_address,to_address,confirmed,contractRet,quant,tokenAbbr
b5a0525b5f2cae8a8f407c463b07479be859ebfff3a76bfc2608e8162f2366a8,49178563,2023/03/06 23:59:54,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TCavJgbnnRHGFYx2R7va7iXZMoJcTcRq7r,true,SUCCESS,0.773610000000000000,
109020488414ee0328f014d803e6a1db0b8171b719fa5f4d531b856943fe6ebc,49178563,2023/03/06 23:59:54,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TTirCcEobivvLanD4mcjNMGmpc1TWtTGHC,true,SUCCESS,21.933610000000000000,
bfe21ce4daeb94526941c0f12b2516bb6ddd869199eb4bdb33ed1104aae8f5bb,49178563,2023/03/06 23:59:54,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TQQ3nEu7UPWABWHSVNqo4Ey1EvUkPTVead,true,SUCCESS,0.613680000000000000,
1ff576b6d47348c637205a34828a4d106029a1a3343ba6f5719adfb33382b4a1,49178562,2023/03/06 23:59:51,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TA6rFGAH83bwmWDqsNgafTgfY87Mci5kEy,true,SUCCESS,1.783490000000000000,
1a7f98c1ee458f37da03c3efced02ba3d1c4334d46da193a065bb7a05d9a0926,49178562,2023/03/06 23:59:51,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TRxDkVsGzALATct96DYCDk8QxUxqwE2QgN,true,SUCCESS,0.397540000000000000,
53bc8ac9382226908680a97212172f3ad98d9cc2756d2510361f5ba5a2efcde3,49178562,2023/03/06 23:59:51,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TH4r9mDCUK1gZQQen4ms6nL1upEqHwXqDd,true,SUCCESS,0.843490000000000000,
18d09c61d077e214457effd478cb41423713715582f1277d2386182b97cde377,49178562,2023/03/06 23:59:51,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TFn4uopQWpmpjUEp65YTXp53R7TTbeRiSe,true,SUCCESS,0.983590000000000000,
e02f15f8522c5f280507168a6540bd9044efa96b72f8c9f465d32b7713add2f0,49178562,2023/03/06 23:59:51,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TXwCjtPi6XXUFjsSEBL7V6vWBW2BMd6VsZ,true,SUCCESS,0.343590000000000000,
2b47469bd4a2e819a4044753c0ba96d04352dc18f12b3f92a1f0f3d2a9b6b139,49178562,2023/03/06 23:59:51,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TDkDZk26DB1kvZtzkxAfwqNbMXD31doYpw,true,SUCCESS,0.223590000000000000,
0b180955f70bc14ff5de5464068532b628f3d0259b26b3e1107898a5383fb94e,49178561,2023/03/06 23:59:48,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TW7JuidwfVub1sz4w6rBabvUheRPoqjq3n,true,SUCCESS,2.103600000000000000,
e0ccd7d3ff80244c8c5d8ede16fd76062b263f886fe2aff4d5925a66859e2a26,49178561,2023/03/06 23:59:48,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TUTaGwAnCSspUPbWuJSxfwCKMMzs4D6CH8,true,SUCCESS,0.193600000000000000,
baf71284109030c38b1c2110c2cd25ddcc495df13f2265afe58f4710a85cfbf5,49178561,2023/03/06 23:59:48,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TSo5LfkTTFFxtNGL6aHVyfPW9PsKgVJ4GQ,true,SUCCESS,0.128600000000000000,
2e23868bec22c2c6284dddd0f2effe331220f9eda2cffa0a1c8be11af39d1643,49178561,2023/03/06 23:59:48,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TCtc4q9Z5AZNTZhVh4p6jztQDm8rG297PW,true,SUCCESS,0.323600000000000000,
1e60f3dabffc5fd2ceb8ccbecb8baac5a5bc6ea4d19bb8aae2f0706db8c7d773,49178561,2023/03/06 23:59:48,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TAyoATXaPkdDcyBdLH4WvrPNUnsCwm2quN,true,SUCCESS,0.273600000000000000,
377e931ba9d613a02777c2db63bf4c6d820fdc30dd6e0212b554bbd080f75bd3,49178561,2023/03/06 23:59:48,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TWpa3Fvgs3WmGkshJwfpzuo1mKSyc2JQmm,true,SUCCESS,2.603600000000000000,
1f28682eac139853d66a3a5de39a008f341243144a92d4cab1b5f9bb1daad118,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TWut16cx5MTKUVqRQoLWisHH1fj6BbRkGW,true,SUCCESS,49.983920000000000000,
ec20c8c9ca8a48e388b4ad834380cfee5d7496646fd1df6402554139606009fb,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TYaEXLuHi9PPwW8mg6sCGjrFBMU2RMLvHZ,true,SUCCESS,49.983920000000000000,
b61f348e0636c919c522f5390664b9e25fef67282c00e7ac650fee8ef490150f,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TXQBfbYubCzssJ75kxfRW8zFYStoiCuG41,true,SUCCESS,49.983920000000000000,
2bcd528bebb4a5bcfd0e06ea5c2db47b9492b06fbd1592a0f25594d5d58a8bac,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,THTgka8pUNXU2FA5iw7Utki4rUPN2PYCsi,true,SUCCESS,49.983800000000000000,
7cc2d8b2f7ccfb4f9d23ca1abea8d297d74fe69b30d38c462dc010137c8a68e5,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TWyEpoprZkbb7sHZ7thieFpwDaB1jry79Q,true,SUCCESS,1.236800000000000000,
fe2ab70662b2063fd8c3911aea1a501a9b5188c961859511a99242628cf0b723,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TJ4rqh5n9gbbh7Qo2d75RowYRxCN5TTvER,true,SUCCESS,49.983800000000000000,
e17373c2f03517368d7f69a32113ff9ce4486e09efd5ba148f3864a76fdbea36,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TRHN6f4BHEyUSYLSY6hTuu4ULk6Y4hgzUS,true,SUCCESS,49.983800000000000000,
d02e459ecb6b410711d5da4cf0d5874ff80828aacf31e4c76d4199e3c092f675,49178560,2023/03/06 23:59:45,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TCZKxQUoFHosLbDm6NnQz5dsMwHtfhTu5x,true,SUCCESS,49.983800000000000000,
96435ca8ec40c0550fd61248532311803ff09e5a62ab09bda1c7bf3b81bf0868,49178559,2023/03/06 23:59:42,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TT3ArQ6gbvdW5fVczExPzhJ859zUKyEv2n,true,SUCCESS,2.063950000000000000,
addff1c853be510486b9edfa7616a919c369865b016a3a1747068a172149f6fc,49178559,2023/03/06 23:59:42,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TFADcNHnxN2tF3oVttXyUcSpzDDsZ6Ytoq,true,SUCCESS,49.983920000000000000,
0b0a04b4f517e48d7085e3417be2f4219e331855318239c083ebd5b08907f7df,49178559,2023/03/06 23:59:42,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TAAZ5onAZB8AtY7yrgG6HGFkS8btWgwoiM,true,SUCCESS,49.983920000000000000,
f2c05c817bf5308d8908900cdf60fbe32c12535e389794f9aaeef5843594ae44,49178559,2023/03/06 23:59:42,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TGEyUQnGX9jwQwhRTvAsn4ipxw1WrpQcoL,true,SUCCESS,49.983920000000000000,
a38fb6a50dbc0b52850fbee263aa08b64cb8a01c8f1540e095b398997cfd4c44,49178559,2023/03/06 23:59:42,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TLeCzyCaNqP3GA9CY47WHhggxCtRtKoc3t,true,SUCCESS,49.983920000000000000,
1633dd2d94a11b7267a1916e0e855fa818290813b9081a4a9cf8922cd1067f61,49178558,2023/03/06 23:59:39,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,THN6DoUNy312vijSrrmYX2mfaWnZqDHfPq,true,SUCCESS,47.063740000000000000,
a47276bac0761a167bf6721c237c1f25c25289b2155de4680ceed54f955d4431,49178558,2023/03/06 23:59:39,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TAjDmCHYAhQbxXMNGiU2vwfJEzop7JKcR7,true,SUCCESS,0.413740000000000000,
0518210ec5ef14d601ab5dafa6d736c019c7a8dd7c46f87fe02b082d0f3d212e,49178558,2023/03/06 23:59:39,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TGpknX6CVB4VTgjC9rh8qTCaJH73eNGbDq,true,SUCCESS,1.083950000000000000,
b9947fe61a861e6c8511aa8f566592bb5382127e73606d53690cf71cc36715ea,49178558,2023/03/06 23:59:39,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TT5D8kpZa7HTamudYirQuNTGb7e3eJp4Ai,true,SUCCESS,0.313950000000000000,
5222e42aee74a6224ab51ed7f79683e0cdca13c51d5bb9d02bd697215e109ee8,49178558,2023/03/06 23:59:39,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TVNjbgLTKKpAX7imJTmZeG5hH9M6ri1zut,true,SUCCESS,0.093950000000000000,
4489dd8ddcfe5dd99045e7045cc375c5774df4ca9cfbe634b3faa388634b0819,49178558,2023/03/06 23:59:39,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TPx6GicQVHqQEjB1kZHrp4csdvcAgh4fQg,true,SUCCESS,0.523950000000000000,
392b16f590343235bc66b58228da443d309fc66d46ecf8b46ffae206dca526b4,49178558,2023/03/06 23:59:39,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TGuaa1mRQoLrhTPg8AwyqX7kzpxL2jVCgb,true,SUCCESS,0.423950000000000000,
163bae68bcdefc4e6f6783cfe0a424dbbbfcb9c41aaedc6ade2daffddc8d68c6,49178557,2023/03/06 23:59:36,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TMuv4CPJyiLAaU4VSLPkjdpfzvuvPN71Me,true,SUCCESS,0.080740000000000000,
381c37e3a560d6b2226f77eb1614a8a40c1b3f967e940bbc8164801025e32bf0,49178557,2023/03/06 23:59:36,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,THbuRXeQZRnV9suvX6mukVbQg2Etejzf2y,true,SUCCESS,0.233740000000000000,
007a6cbc36b688fb1970e3e01f517cd0ae487a664c1025962a6c126d8b17e64b,49178557,2023/03/06 23:59:36,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TUeSHuT2hpYkksumYnsyG6HgEcNVTpqTBk,true,SUCCESS,0.433740000000000000,
b4c80986435f9c13329c353ceab4fd67b8548faa50d3e6d8df9756b541d0b2cd,49178557,2023/03/06 23:59:36,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TDjMueBdgDwaLNFGNk9V1XY3K7pwuXrDfp,true,SUCCESS,0.561740000000000000,
41373543e28446022befab6ce3291f204c601c88b0985f045b1b1fbd882b370d,49178557,2023/03/06 23:59:36,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TWPHmyLaAPGkBiSqDR3fceEvyRmFYvCdaP,true,SUCCESS,0.658740000000000000,
70c35b7c73b2db6fe596c66919f6b2b654756e70b40b7e658e7a4bc5f362f1a0,49178557,2023/03/06 23:59:36,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TMGnGmLtApQexWpzB21ccHhKuB6SHU8DWD,true,SUCCESS,0.323740000000000000,
aa64cec1b603272718b169e6f45fd8ff03fa420442e2c2cbb449ccd6889d575f,49178556,2023/03/06 23:59:33,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TSi8q9k3auVzMQQuzNZvtQXg41RhC64u7c,true,SUCCESS,0.363820000000000000,
3e21b033fd500f6c2db1be0bb8dcc4cb6254708c59e897c8a20acf848b327d8f,49178556,2023/03/06 23:59:33,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TRPkovQuyHWSQbhNptiocK2fMY2WUHFDdY,true,SUCCESS,2.483920000000000000,
5f0621cf80e1d2789ac77a7821476dbf69c5cb69020599e1d1e870afe7bbd4d0,49178556,2023/03/06 23:59:33,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TJd3BqmXACc1vRV9E5W3Jy32kNFSxeZPym,true,SUCCESS,0.553950000000000000,
a3b4af46d7284d4bc2927674c5007f1d0b2325f3b2701c32b79b4f05f08d87c3,49178556,2023/03/06 23:59:33,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TR3jN8nRpkY6d8dGn2PbHEE49ib8wuUkv9,true,SUCCESS,0.533950000000000000,
f89dc0202cb0e870c95382536868f28262283215383aa55cbd36454e92ffdbd7,49178556,2023/03/06 23:59:33,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,THmgArkis4CfDzZZw4kigZDQNxHq5mBcpp,true,SUCCESS,0.953950000000000000,
d7ab6eaf928cdc4484e3ca9eb4637da3ff990d6802e09c8116714cc61010b75a,49178556,2023/03/06 23:59:33,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TRN2QhX5G9nVK7yqac8c5WqrCVMPmk9qQV,true,SUCCESS,0.583770000000000000,
6aac46ae648110fc962cbdc489e5e5253b575ebfb000bae400e8c81f57d7c140,49178556,2023/03/06 23:59:33,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TNgEeggMshpNwGQwHUEefBKjC8CD24aGU4,true,SUCCESS,0.413750000000000000,
1380feef1139f1fcb8eb605c10382477c0739f8ad39bebeaea1b31b61213419d,49178555,2023/03/06 23:59:30,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TDxGCzf2VfyFqeSAF9LQeNQX2zBeNVxuPz,true,SUCCESS,0.883790000000000000,
40a9c892f4c9584c59b5f656384f9cf67337e5b48fa0504b8eabce8af679da28,49178555,2023/03/06 23:59:30,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,THPjnNQJZj9t5Z2s3rKHzbdeGQY9Gv3st3,true,SUCCESS,0.443790000000000000,
97b633e6351a74ea0d44fb66e8ed6148d63a46b8b69a99f5e45bd4ad65452346,49178555,2023/03/06 23:59:30,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TSmJmEav8X5FdvfVyRrJfEg7LBWH1XV1Bm,true,SUCCESS,0.313790000000000000,
f8e9b1a3d1185e0b7ac16e9d848d54e577da356b8da1e7dbd867fe5efe01f746,49178555,2023/03/06 23:59:30,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TW3TJ42yyLn9cffoVRPQ3zc4YUHFgmj1Po,true,SUCCESS,1.323910000000000000,
e0dbead83e78310dcfb51eb4be42627af8594868300fde61ec0cd8617d515742,49178555,2023/03/06 23:59:30,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TJNhsCZhAhp3Vu2cigV7sRUVoBS7LdftuC,true,SUCCESS,0.033940000000000000,
abe21fca3bede33defd162b15206af653559f678458c23662d1dd8e6d2b69dd5,49178555,2023/03/06 23:59:30,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TTey7w4PBcCdincmQ1GsX7L9psqnXuKP1W,true,SUCCESS,0.033820000000000000,
abb7852ff4796d11f4c7bdab09a797996586154e516ace2c924186c7443739cd,49178554,2023/03/06 23:59:27,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TYvuheekdV95nknQz7qUmn7pXnuNE1CJjg,true,SUCCESS,0.683770000000000000,
23c8b00b47f022e9c5db0ca49b8ff2be73fd6231f8a347f8748f937dec31f5b3,49178554,2023/03/06 23:59:27,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TNn1q7SUaT3dwJ5bEBTC9St5VwYJGu5t5L,true,SUCCESS,0.803770000000000000,
48f4fa478709cc696c43d5ed88392bf9c4f0bef3fbfdf5fa9da2b10725b0392c,49178554,2023/03/06 23:59:27,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TX2wKeERKWoqLdYBP8QHppwb4jwYRHxizX,true,SUCCESS,2.483770000000000000,
eb4b62e8ddf4a58f7eb8297ae4d365db0884fe5809a9bbeaf206c56b14ccdbf2,49178554,2023/03/06 23:59:27,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TTVJptY9xNVnoJr6EREuq1qHxqvnoR7BjS,true,SUCCESS,0.383670000000000000,
d74149266379ff96e87b26e693a8677a0214c837186fe0d0559644ffc1967c36,49178554,2023/03/06 23:59:27,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TCdqZR8WMkvay4ZLhnBdrMQDdvbwFdHrdL,true,SUCCESS,21.773670000000000000,
4c9312544ae6b2689eb9064b71a6670f51abbf797781c52663008f4126f02cc2,49178554,2023/03/06 23:59:27,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TQPjhoX1NKGMbvS8y5QpVnU5eKZAeCNZKF,true,SUCCESS,1.663790000000000000,
c32a8d0f5d7afa89d9648fdcf96b12910a12fd133101922753c7973fb8a8dc96,49178554,2023/03/06 23:59:27,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TFceeqaVuRpbgH2Ennuxkyy54ojQu2DfiG,true,SUCCESS,49.983790000000000000,
e36cc2923a866d203c3348211b1ce9731301ff5385579cf9c09de95c47cb0484,49178553,2023/03/06 23:59:24,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TRYyZ8HhfCQUsZiqh22pyitgHQQAM7KhVE,true,SUCCESS,1.143670000000000000,
58502ceffbe8da7d2d0b0f69942a35a168bc98789ce2a9ca85e3695d50932f9b,49178553,2023/03/06 23:59:24,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TCWGgY3EhqyK8UWhpRpwb48ou6pJ16skw4,true,SUCCESS,37.483670000000000000,
cf274d7063e8f2ea5fdd217270d2330e520544d566b3b055f328ca8f20fc7145,49178553,2023/03/06 23:59:24,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TFnYaM777pXQU5k6jN1PMsk32bz3148SWq,true,SUCCESS,38.763670000000000000,
0de91a9d329c04b135f3453ba2ab4294b00a5e14d1e38f66cc7f52ec592e5b3a,49178553,2023/03/06 23:59:24,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TJfTF8624UhGTHwTNnSSSF84eaT7gWQ7Ye,true,SUCCESS,0.983670000000000000,
3066357099ce5f89054ee48a86548ace69a2d011b1742b17c58ff96863f477a0,49178553,2023/03/06 23:59:24,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TBL5yK3m4uJLMe4mofy7bJ1mioMFjsJyHv,true,SUCCESS,0.273760000000000000,
62a08511903420a8f6debb1f9d31ee324b540c5a568d768e8cbc2a1d1bc4f7f2,49178553,2023/03/06 23:59:24,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TKsxqPrh66Qihx4Sj1DP2B7jU3VcGr33hV,true,SUCCESS,0.523770000000000000,
8c6ad2f5cbe40ff02c5557f181145ba47be4ec9883b8fe98244191a148405112,49178552,2023/03/06 23:59:21,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TFtSQjfAVjXsZvSLv2mgyi8iANC44HFSwS,true,SUCCESS,0.803680000000000000,
7072f0ca5c77fed7a69d82c1a3e4410642ed271c7a1d31adf2b6ad65083f18e7,49178552,2023/03/06 23:59:21,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TAtoabNN21gSMgPsXFGQhQpPLiY5xYaYDU,true,SUCCESS,1.283680000000000000,
274a812a0e7248e8e8acf4fe2a5f7f34958fbe65c2f75a87186f2bf87b0c9156,49178552,2023/03/06 23:59:21,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TGxZ19VTNP1rgesJFLoqwdmNcT9n5Mepab,true,SUCCESS,0.713680000000000000,
761359e4ee81b58ada6e34b676d6e13db7131258f327c04fe4fd7e09b9c15f4f,49178552,2023/03/06 23:59:21,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TGss7nTL9M3T92ncT9Hkqq3HGzHUgzdCmz,true,SUCCESS,0.793680000000000000,
21024e79c14bad78414d3e869c47c453a8dc1bcdf5d30451b581a7952c2a3816,49178552,2023/03/06 23:59:21,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,THttcEYQhT4zN2ZXZ3uvRaFVDcM1XU9pjD,true,SUCCESS,1.363680000000000000,
4c1b17e81add9b9db955403d833a153c7d6fb383b3e3ac257e7b47fb62584ce4,49178552,2023/03/06 23:59:21,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TV4UsLtztjxbj7j1AZFNmTipgeTF25qRf4,true,SUCCESS,0.663680000000000000,
0c068d9ab34cde4fa841d3bbc0c6886100cf8cc17a640eb1a62f9f3270553198,49178552,2023/03/06 23:59:21,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,THggmdFbJwiWB7MSVSMWBHiMGryGb8UaTz,true,SUCCESS,0.983680000000000000,
71b71e80d257eb03aa1025e2609ee5261ac0c145072afe6a320c516d13f1c9ba,49178551,2023/03/06 23:59:18,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TXj1GLPmGM4K1Q4raTtCoa5sr62xne6rWc,true,SUCCESS,2.183770000000000000,
73dff6a84cc6d11d2aa36656568a90d1ec325a9b7a9554a0f33150a7518e4e6b,49178551,2023/03/06 23:59:18,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TTQRSqNQZqdBNfAGSCtfQaoxHGLZuJbbuj,true,SUCCESS,3.183770000000000000,
190feaeb0a51ef6a50d008f7da135ba8655f8b4ccbbe1c1699f58e184c919bc7,49178551,2023/03/06 23:59:18,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TWvVnsHLZhvibNvR1apk31tPRGj5Ha7KdL,true,SUCCESS,0.183770000000000000,
fe74c70fe0e953b902a95f85c56bb73b9a5583827a971d9a69ece095fc7fb1a5,49178551,2023/03/06 23:59:18,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TLw23EzzkofLywdb6LvbWC6xC7bSnGN6vS,true,SUCCESS,0.443770000000000000,
13124d7af57407700a8816bd084abeeb26d827ddbab48730b57daff85726c7b8,49178551,2023/03/06 23:59:18,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TXdqPSwEhShkumG1XB2p8kQGVuwAHX8aWy,true,SUCCESS,0.873680000000000000,
868035683d2d6399cb2ba38e30290c97b5c32de42bc9934970d166cb4ec28d0a,49178550,2023/03/06 23:59:15,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TLDbEG5E5YEYSfnenZFvXsviUuK6pheCcw,true,SUCCESS,49.983640000000000000,
65f2f76f792c01570580dc2f543637e3fbcd1307c02e999663c21926faad3cb7,49178550,2023/03/06 23:59:15,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TSjLXyBDozN9DtgTgbixG37NM2siqmudbD,true,SUCCESS,0.083620000000000000,
19f61ea5da254fd44c68d83e3d5fbc016ebbf778543b321e24b7124c53d8d73c,49178550,2023/03/06 23:59:15,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TYRXG7FxXxha2irsPNksqC4yN4GrPunoc5,true,SUCCESS,49.983610000000000000,
1274041dc36c07eb51314daa51da9f49051893e99d1cb6895eba1dcefad64d77,49178550,2023/03/06 23:59:15,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TKEuUxPZEhJA5qRZNY1DHRWdxjqB6AXopL,true,SUCCESS,0.913610000000000000,
502312ebdc4bf5c3ca72d761cbad209462c8b28f9d44b7dcae5212305363c4bc,49178550,2023/03/06 23:59:15,TRRcCxj6GLgAqJc2GwBr4jgkoVp6PQdmvF,TRr9FLWbHyz1PC2G8tJVbhQeEP1rJYg6aS,true,SUCCESS,2.443670000000000000,
